transaction_id,timestamp,amount,transaction_type,merchant_category,country,device_risk_score,ip_risk_score,is_fraud
TXN137931,2025-06-01 11:43:01,3.18,BILL_PAYMENT,online_retail,NG,0.1479,0.1008,0
TXN100845,2025-06-01 11:43:42,15.42,ONLINE,cash_advance,US,0.3772,0.0225,0
TXN139811,2025-06-01 11:47:55,15.67,POS,grocery,US,0.0377,0.2071,0
TXN102645,2025-06-01 11:49:18,118.54,ONLINE,restaurant,AU,0.1005,0.062,0
TXN100844,2025-06-01 11:49:20,12.33,POS,utilities,US,0.1609,0.245,0
TXN119365,2025-06-01 11:51:17,15.25,ONLINE,electronics,CN,0.1404,0.0646,0
TXN125583,2025-06-01 11:52:30,11.6,POS,restaurant,US,0.0451,0.4538,0
TXN114021,2025-06-01 11:52:57,209.16,POS,grocery,US,0.1395,0.0084,0
TXN129544,2025-06-01 12:00:27,3.89,ONLINE,fuel,AU,0.1433,0.206,0
TXN133631,2025-06-01 12:03:53,59.53,ONLINE,grocery,US,0.1432,0.0664,0
TXN112080,2025-06-01 12:05:41,83.93,POS,restaurant,US,0.0996,0.0942,0
TXN114401,2025-06-01 12:10:52,10.98,POS,grocery,US,0.061,0.0884,0
TXN134549,2025-06-01 12:11:09,75.67,POS,online_retail,US,0.0869,0.0967,0
TXN129600,2025-06-01 12:12:00,64.65,ONLINE,fuel,US,0.0497,0.0895,0
TXN108869,2025-06-01 12:13:26,9.39,ONLINE,fuel,FR,0.117,0.0988,0
TXN135792,2025-06-01 12:15:21,33.49,ONLINE,fuel,US,0.0564,0.0886,0
TXN123491,2025-06-01 12:18:38,268.27,POS,utilities,GB,0.1662,0.1823,0
TXN117621,2025-06-01 12:20:31,134.83,POS,travel,AU,0.0626,0.0738,0
TXN114347,2025-06-01 12:22:43,32.75,POS,cash_advance,IN,0.0632,0.1193,0
TXN135613,2025-06-01 12:22:52,3.75,ONLINE,jewelry,US,0.1954,0.0739,0
TXN135362,2025-06-01 12:23:36,40.24,ONLINE,utilities,DE,0.0774,0.0186,0
TXN128687,2025-06-01 12:24:11,11.07,POS,restaurant,US,0.0193,0.0044,0
TXN137556,2025-06-01 12:25:05,55.3,BILL_PAYMENT,gambling,US,0.0356,0.0778,0
TXN138149,2025-06-01 12:27:08,51.98,ONLINE,travel,AU,0.0735,0.1017,0
TXN112319,2025-06-01 12:29:05,18.53,POS,utilities,US,0.3632,0.1777,0
TXN135143,2025-06-01 12:30:16,62.73,WIRE_TRANSFER,utilities,IN,0.0666,0.1869,0
TXN134807,2025-06-01 12:30:54,38.59,POS,restaurant,US,0.1422,0.2418,0
TXN146978,2025-06-01 12:33:09,22.5,ONLINE,electronics,US,0.347,0.0401,0
TXN132160,2025-06-01 12:33:10,31.15,POS,jewelry,DE,0.0649,0.0724,0
TXN117897,2025-06-01 12:33:32,53.69,BILL_PAYMENT,utilities,FR,0.063,0.2014,0
TXN138547,2025-06-01 12:34:39,22.26,POS,utilities,IN,0.0122,0.1005,0
TXN110899,2025-06-01 12:38:09,12.83,POS,electronics,DE,0.2163,0.5016,0
TXN131518,2025-06-01 12:38:15,470.82,POS,travel,US,0.0199,0.226,0
TXN104053,2025-06-01 12:39:52,42.61,ATM_WITHDRAWAL,jewelry,GB,0.0172,0.2125,0
TXN137031,2025-06-01 12:40:42,224.6,ONLINE,grocery,US,0.0286,0.0769,0
TXN110784,2025-06-01 12:41:29,276.73,POS,grocery,GB,0.0552,0.0509,0
TXN111387,2025-06-01 12:42:03,21.95,ATM_WITHDRAWAL,online_retail,IN,0.2291,0.0872,0
TXN138632,2025-06-01 12:44:20,47.59,POS,fuel,AU,0.2791,0.0508,0
TXN119400,2025-06-01 12:45:41,37.57,ONLINE,grocery,GB,0.065,0.2746,0
TXN145537,2025-06-01 12:51:31,122.08,POS,cash_advance,GB,0.3676,0.0262,0
TXN124713,2025-06-01 12:59:38,6.72,WIRE_TRANSFER,fuel,US,0.0778,0.3195,0
TXN108987,2025-06-01 13:02:33,238.48,ATM_WITHDRAWAL,grocery,US,0.0133,0.0134,0
TXN146993,2025-06-01 13:04:04,31.97,ONLINE,electronics,US,0.058,0.2758,0
TXN140254,2025-06-01 13:04:48,28.74,ONLINE,grocery,BR,0.1952,0.1157,0
TXN109548,2025-06-01 13:05:07,52.81,ATM_WITHDRAWAL,travel,US,0.0251,0.2083,0
TXN110845,2025-06-01 13:09:18,201.2,WIRE_TRANSFER,online_retail,US,0.0383,0.1364,0
TXN116994,2025-06-01 13:09:34,129.35,POS,electronics,US,0.4365,0.159,0
TXN146322,2025-06-01 13:10:49,66.94,ONLINE,electronics,US,0.3905,0.0609,0
TXN109689,2025-06-01 13:16:11,19.05,POS,fuel,GB,0.1217,0.1937,0
TXN119778,2025-06-01 13:18:50,101.11,WIRE_TRANSFER,jewelry,US,0.0994,0.0122,0
TXN135759,2025-06-01 13:24:46,23.78,POS,online_retail,DE,0.0451,0.1037,0
TXN126050,2025-06-01 13:31:18,848.47,ATM_WITHDRAWAL,grocery,US,0.0943,0.2141,0
TXN135439,2025-06-01 13:33:27,21.6,ONLINE,restaurant,US,0.1028,0.2052,0
TXN131705,2025-06-01 13:33:50,8.36,POS,cash_advance,US,0.4783,0.2214,0
TXN148109,2025-06-01 13:37:32,125.88,ONLINE,restaurant,US,0.0435,0.1936,0
TXN137108,2025-06-01 13:38:50,24.4,ONLINE,fuel,US,0.0644,0.1987,0
TXN108310,2025-06-01 13:39:40,29.35,POS,online_retail,GB,0.2202,0.2144,0
TXN121572,2025-06-01 13:41:02,63.38,POS,grocery,UA,0.272,0.1147,0
TXN132177,2025-06-01 13:44:03,21.55,ONLINE,online_retail,CA,0.2553,0.1586,0
TXN118424,2025-06-01 13:44:30,346.25,POS,jewelry,BR,0.1049,0.2108,0
TXN137655,2025-06-01 13:45:19,22.5,POS,utilities,US,0.0815,0.111,0
TXN134486,2025-06-01 13:47:59,96.44,BILL_PAYMENT,travel,US,0.0494,0.0325,0
TXN149460,2025-06-01 13:48:26,238.75,BILL_PAYMENT,fuel,US,0.3516,0.1536,0
TXN146741,2025-06-01 13:48:41,26.46,POS,jewelry,US,0.048,0.3748,0
TXN104883,2025-06-01 13:49:16,19.08,ATM_WITHDRAWAL,electronics,US,0.0224,0.1956,0
TXN121392,2025-06-01 13:52:20,12.23,POS,restaurant,US,0.0549,0.3613,0
TXN102400,2025-06-01 13:57:12,89.9,BILL_PAYMENT,restaurant,GB,0.1745,0.0918,0
TXN146692,2025-06-01 13:59:55,34.77,POS,utilities,US,0.1528,0.1834,0
TXN100464,2025-06-01 14:03:49,46.82,POS,fuel,RU,0.0174,0.1302,0
TXN118475,2025-06-01 14:07:18,81.55,POS,fuel,FR,0.3331,0.0229,0
TXN125197,2025-06-01 14:08:25,6.32,BILL_PAYMENT,jewelry,IN,0.4273,0.1277,0
TXN140264,2025-06-01 14:08:36,283.06,POS,utilities,US,0.0505,0.1554,0
TXN124356,2025-06-01 14:11:03,20.46,POS,restaurant,GB,0.1338,0.1864,0
TXN142566,2025-06-01 14:12:34,9.08,POS,jewelry,US,0.3799,0.1667,0
TXN136620,2025-06-01 14:12:56,109.74,POS,grocery,IN,0.1797,0.0129,0
TXN145651,2025-06-01 14:15:40,8.64,ONLINE,travel,IN,0.2501,0.073,0
TXN129604,2025-06-01 14:16:32,46.16,POS,fuel,US,0.2976,0.3028,0
TXN105717,2025-06-01 14:18:01,115.56,ONLINE,utilities,US,0.0287,0.0696,0
TXN146222,2025-06-01 14:18:41,28.74,POS,online_retail,IN,0.1997,0.0988,0
TXN133231,2025-06-01 14:28:47,3.38,ONLINE,online_retail,IN,0.1675,0.3709,0
TXN106924,2025-06-01 14:30:21,33.45,BILL_PAYMENT,online_retail,US,0.1522,0.0453,0
TXN127261,2025-06-01 14:31:11,128.87,ONLINE,grocery,US,0.0949,0.1759,0
TXN138017,2025-06-01 14:38:50,17.11,POS,fuel,US,0.0555,0.2688,0
TXN114239,2025-06-01 14:38:53,63.68,WIRE_TRANSFER,travel,GB,0.3089,0.1839,0
TXN126195,2025-06-01 14:39:11,25.42,ONLINE,utilities,IN,0.2404,0.0633,0
TXN139106,2025-06-01 14:41:42,112.0,ONLINE,fuel,CA,0.3329,0.3739,0
TXN109980,2025-06-01 14:51:23,4.96,ONLINE,travel,CA,0.2741,0.0207,0
TXN123463,2025-06-01 14:56:48,155.21,POS,electronics,US,0.4373,0.2639,1
TXN149813,2025-06-01 14:58:35,233.94,ONLINE,utilities,US,0.014,0.0334,0
TXN139404,2025-06-01 15:05:29,431.44,POS,fuel,GB,0.1568,0.1965,0
TXN122507,2025-06-01 15:05:57,57.71,ONLINE,fuel,DE,0.2918,0.2638,0
TXN117840,2025-06-01 15:06:40,5.87,BILL_PAYMENT,online_retail,US,0.0446,0.1669,0
TXN131669,2025-06-01 15:08:34,71.8,ONLINE,utilities,DE,0.0952,0.2037,0
TXN126272,2025-06-01 15:09:04,111.86,POS,grocery,US,0.0645,0.1547,0
TXN127058,2025-06-01 15:14:40,30.46,ONLINE,jewelry,NG,0.0209,0.1858,0
TXN100574,2025-06-01 15:17:02,12.17,ONLINE,travel,US,0.0714,0.2805,0
TXN106876,2025-06-01 15:18:15,92.15,POS,online_retail,US,0.1771,0.0618,0
TXN106153,2025-06-01 15:20:24,10.91,POS,online_retail,US,0.1869,0.1116,0
TXN115094,2025-06-01 15:29:22,13.09,ONLINE,utilities,CA,0.1473,0.0757,0
TXN101189,2025-06-01 15:47:57,60.26,POS,online_retail,US,0.1837,0.0644,0
TXN133556,2025-06-01 15:48:34,17.47,POS,grocery,US,0.2818,0.3654,0
TXN139014,2025-06-01 15:51:15,7.09,POS,utilities,IN,0.3411,0.117,0
TXN108560,2025-06-01 15:52:19,30.53,ONLINE,travel,BR,0.0183,0.1377,0
TXN100103,2025-06-01 15:54:09,116.49,ONLINE,travel,US,0.1929,0.1298,0
TXN145215,2025-06-01 15:54:25,109.54,POS,utilities,FR,0.4248,0.162,0
TXN112947,2025-06-01 15:55:38,139.28,POS,travel,AU,0.071,0.0638,0
TXN148964,2025-06-01 15:55:53,13.05,ONLINE,travel,US,0.3942,0.1541,0
TXN149645,2025-06-01 15:59:46,45.72,ONLINE,grocery,BR,0.2035,0.0251,0
TXN136104,2025-06-01 16:00:15,62.67,BILL_PAYMENT,cash_advance,US,0.2799,0.0268,0
TXN107987,2025-06-01 16:01:02,6.22,POS,grocery,DE,0.1664,0.1607,0
TXN128809,2025-06-01 16:02:52,15.13,ATM_WITHDRAWAL,restaurant,GB,0.3476,0.312,0
TXN110059,2025-06-01 16:06:21,211.71,POS,electronics,US,0.1932,0.1606,0
TXN117078,2025-06-01 16:07:18,21.85,POS,online_retail,US,0.1931,0.0267,0
TXN145980,2025-06-01 16:09:08,50.0,ONLINE,online_retail,FR,0.165,0.1732,0
TXN105842,2025-06-01 16:09:47,25.29,ONLINE,fuel,AU,0.1479,0.0667,0
TXN145961,2025-06-01 16:11:12,32.53,ONLINE,online_retail,DE,0.2398,0.0221,0
TXN102201,2025-06-01 16:12:54,56.14,POS,grocery,US,0.5378,0.0218,0
TXN140490,2025-06-01 16:13:04,31.76,POS,grocery,GB,0.0513,0.0106,0
TXN104359,2025-06-01 16:22:55,134.78,ONLINE,restaurant,UA,0.3716,0.1389,0
TXN120661,2025-06-01 16:26:51,42.62,ONLINE,electronics,CA,0.557,0.0578,0
TXN148767,2025-06-01 16:36:15,133.27,POS,utilities,RU,0.463,0.1599,0
TXN116465,2025-06-01 16:40:33,61.59,POS,electronics,CA,0.1936,0.2182,0
TXN143262,2025-06-01 16:44:05,131.71,ONLINE,electronics,US,0.1924,0.2197,0
TXN115415,2025-06-01 16:46:02,100.81,ATM_WITHDRAWAL,utilities,US,0.0471,0.1247,0
TXN114490,2025-06-01 16:46:55,20.47,WIRE_TRANSFER,electronics,US,0.0439,0.2186,0
TXN130261,2025-06-01 16:47:21,79.11,ONLINE,travel,US,0.1347,0.0988,0
TXN136244,2025-06-01 16:50:06,34.34,ONLINE,grocery,CA,0.2074,0.207,0
TXN119372,2025-06-01 16:54:51,27.05,ONLINE,utilities,US,0.0766,0.3402,0
TXN126618,2025-06-01 16:56:23,5.17,ONLINE,online_retail,GB,0.4701,0.0688,0
TXN100706,2025-06-01 16:57:49,71.68,POS,fuel,BR,0.0764,0.0622,0
TXN120275,2025-06-01 16:59:15,38.76,POS,grocery,RU,0.4588,0.3124,0
TXN116856,2025-06-01 17:03:31,23.59,ONLINE,fuel,US,0.0297,0.0447,0
TXN109007,2025-06-01 17:08:50,59.43,WIRE_TRANSFER,grocery,US,0.2346,0.4234,0
TXN119433,2025-06-01 17:10:16,220.15,POS,utilities,NG,0.4191,0.078,0
TXN128159,2025-06-01 17:11:04,118.55,ONLINE,fuel,DE,0.2762,0.0501,0
TXN103397,2025-06-01 17:11:40,25.06,ONLINE,fuel,GB,0.054,0.2007,0
TXN104687,2025-06-01 17:13:18,32.57,ONLINE,grocery,GB,0.1326,0.2417,0
TXN143635,2025-06-01 17:17:15,24.21,ONLINE,grocery,US,0.0887,0.0327,0
TXN107725,2025-06-01 17:24:01,299.83,WIRE_TRANSFER,online_retail,CA,0.225,0.1078,0
TXN101278,2025-06-01 17:32:58,68.83,POS,grocery,IN,0.0941,0.2766,0
TXN126600,2025-06-01 17:33:11,20.68,ONLINE,electronics,DE,0.501,0.0588,0
TXN123562,2025-06-01 17:34:52,12.31,BILL_PAYMENT,online_retail,DE,0.3475,0.185,0
TXN135017,2025-06-01 17:42:29,46.02,ONLINE,utilities,FR,0.0257,0.2934,0
TXN136951,2025-06-01 17:43:39,23.04,POS,utilities,DE,0.018,0.0604,0
TXN147274,2025-06-01 17:45:41,40.87,ONLINE,gambling,US,0.0545,0.1631,0
TXN144510,2025-06-01 17:52:57,163.98,ATM_WITHDRAWAL,electronics,DE,0.0198,0.0964,0
TXN147305,2025-06-01 17:56:12,16.09,BILL_PAYMENT,restaurant,US,0.2316,0.1295,0
TXN121230,2025-06-01 17:56:37,98.92,WIRE_TRANSFER,restaurant,DE,0.1509,0.0207,0
TXN146424,2025-06-01 17:59:50,11.41,POS,travel,IN,0.1761,0.1108,0
TXN138532,2025-06-01 18:00:15,30.29,WIRE_TRANSFER,fuel,US,0.1102,0.0765,0
TXN104129,2025-06-01 18:06:15,85.9,POS,online_retail,US,0.0423,0.3319,0
TXN143744,2025-06-01 18:06:52,63.51,ONLINE,electronics,US,0.1524,0.1074,0
TXN118319,2025-06-01 18:10:28,75.83,POS,grocery,IN,0.0884,0.0363,0
TXN113484,2025-06-01 18:16:36,70.44,POS,fuel,IN,0.1281,0.0688,0
TXN120287,2025-06-01 18:19:07,15.49,POS,restaurant,US,0.0781,0.0495,0
TXN146817,2025-06-01 18:20:58,54.21,ONLINE,travel,US,0.1841,0.0871,0
TXN117476,2025-06-01 18:22:12,555.63,ATM_WITHDRAWAL,fuel,GB,0.1213,0.2102,0
TXN149447,2025-06-01 18:22:35,8.1,POS,restaurant,IN,0.0038,0.0785,0
TXN101174,2025-06-01 18:27:39,134.66,POS,grocery,CA,0.1558,0.2004,0
TXN137491,2025-06-01 18:27:59,18.06,WIRE_TRANSFER,grocery,CA,0.0122,0.1002,0
TXN101806,2025-06-01 18:32:11,36.95,POS,online_retail,IN,0.0216,0.2644,0
TXN144365,2025-06-01 18:33:25,39.56,POS,grocery,DE,0.1259,0.0408,0
TXN116582,2025-06-01 18:35:12,12.54,ATM_WITHDRAWAL,travel,GB,0.1298,0.1282,0
TXN104766,2025-06-01 18:36:47,223.91,ATM_WITHDRAWAL,jewelry,FR,0.1154,0.1727,0
TXN119665,2025-06-01 18:45:23,11.36,POS,utilities,GB,0.0486,0.1959,0
TXN115144,2025-06-01 18:49:25,44.07,ONLINE,electronics,FR,0.1775,0.0156,0
TXN130056,2025-06-01 18:50:14,3.34,ONLINE,online_retail,GB,0.1178,0.1145,0
TXN129905,2025-06-01 19:01:47,49.04,POS,travel,US,0.1951,0.5975,0
TXN149825,2025-06-01 19:02:50,83.12,ONLINE,fuel,US,0.171,0.2422,0
TXN103723,2025-06-01 19:03:06,200.86,ONLINE,jewelry,CA,0.0822,0.1817,0
TXN116148,2025-06-01 19:03:34,47.79,POS,electronics,US,0.1209,0.1306,0
TXN135706,2025-06-01 19:08:29,90.28,POS,gambling,BR,0.049,0.1898,0
TXN121290,2025-06-01 19:10:01,12.44,ONLINE,utilities,US,0.0759,0.4013,0
TXN118004,2025-06-01 19:10:52,11.2,WIRE_TRANSFER,restaurant,GB,0.0516,0.192,0
TXN127225,2025-06-01 19:11:20,36.95,BILL_PAYMENT,utilities,US,0.0568,0.0645,0
TXN117153,2025-06-01 19:12:11,67.76,POS,online_retail,GB,0.2764,0.1776,0
TXN148369,2025-06-01 19:14:22,13.59,WIRE_TRANSFER,fuel,US,0.0131,0.2118,0
TXN122324,2025-06-01 19:18:23,217.16,ONLINE,online_retail,US,0.0468,0.373,0
TXN112335,2025-06-01 19:18:26,54.07,POS,restaurant,US,0.3333,0.0065,0
TXN107967,2025-06-01 19:21:04,152.91,POS,restaurant,IN,0.2329,0.0939,0
TXN126129,2025-06-01 19:25:29,13.61,POS,grocery,US,0.1269,0.0941,0
TXN134304,2025-06-01 19:28:19,16.6,BILL_PAYMENT,electronics,DE,0.0741,0.1262,0
TXN140987,2025-06-01 19:28:34,88.57,POS,electronics,FR,0.2179,0.3318,0
TXN127645,2025-06-01 19:30:41,59.64,ONLINE,restaurant,FR,0.0648,0.0388,0
TXN137311,2025-06-01 19:34:43,90.84,ATM_WITHDRAWAL,grocery,NG,0.0326,0.1174,0
TXN136031,2025-06-01 19:35:48,11.59,ONLINE,electronics,US,0.165,0.0883,0
TXN112893,2025-06-01 19:36:37,14.19,ONLINE,online_retail,GB,0.2216,0.2934,0
TXN120150,2025-06-01 19:42:24,28.63,POS,restaurant,CA,0.3242,0.253,0
TXN124703,2025-06-01 19:42:40,24.26,ATM_WITHDRAWAL,electronics,US,0.0866,0.055,0
TXN140167,2025-06-01 19:43:14,30.1,BILL_PAYMENT,grocery,US,0.0296,0.1368,0
TXN116879,2025-06-01 19:43:20,80.96,POS,electronics,US,0.1219,0.0715,0
TXN138692,2025-06-01 19:50:02,15.57,ONLINE,grocery,GB,0.1356,0.1543,0
TXN139205,2025-06-01 19:52:58,270.81,POS,electronics,IN,0.1117,0.1743,0
TXN109930,2025-06-01 19:57:21,357.32,BILL_PAYMENT,restaurant,US,0.4171,0.111,0
TXN132671,2025-06-01 19:58:39,151.94,WIRE_TRANSFER,cash_advance,FR,0.0427,0.1582,0
TXN101531,2025-06-01 20:00:04,36.05,ONLINE,grocery,US,0.2453,0.0144,0
TXN120415,2025-06-01 20:03:15,10.58,ONLINE,utilities,IN,0.0404,0.02,0
TXN142280,2025-06-01 20:08:00,22.01,ONLINE,grocery,GB,0.1513,0.0232,0
TXN107583,2025-06-01 20:09:21,8.63,ONLINE,online_retail,US,0.3624,0.1287,0
TXN111840,2025-06-01 20:09:45,327.79,POS,electronics,GB,0.1521,0.2399,0
TXN141425,2025-06-01 20:11:06,11.05,POS,grocery,CN,0.1572,0.3616,0
TXN111184,2025-06-01 20:22:52,3.75,ONLINE,fuel,RU,0.1974,0.1621,0
TXN102442,2025-06-01 20:23:46,75.49,POS,cash_advance,NG,0.0401,0.1683,0
TXN137214,2025-06-01 20:30:05,6.18,ONLINE,restaurant,US,0.1368,0.26,0
TXN125262,2025-06-01 20:34:11,19.68,ONLINE,cash_advance,IN,0.25,0.1498,0
TXN149115,2025-06-01 20:37:18,69.87,POS,online_retail,AU,0.1642,0.039,0
TXN130824,2025-06-01 20:39:21,73.81,ATM_WITHDRAWAL,fuel,IN,0.1502,0.2392,0
TXN109123,2025-06-01 20:39:24,22.87,POS,online_retail,US,0.2683,0.0395,0
TXN145946,2025-06-01 20:39:56,33.05,POS,restaurant,GB,0.2127,0.1955,0
TXN105601,2025-06-01 20:47:01,7.54,POS,restaurant,DE,0.0546,0.3057,0
TXN137881,2025-06-01 20:51:09,44.12,ONLINE,electronics,GB,0.0981,0.055,0
TXN114864,2025-06-01 20:52:19,60.75,BILL_PAYMENT,grocery,US,0.0761,0.1561,0
TXN114929,2025-06-01 20:54:58,7.78,POS,online_retail,RU,0.444,0.1124,0
TXN117025,2025-06-01 20:54:59,19.42,ONLINE,fuel,US,0.1734,0.1206,0
TXN126724,2025-06-01 20:56:09,56.96,POS,utilities,IN,0.0813,0.1219,0
TXN116513,2025-06-01 20:58:23,20.31,ONLINE,restaurant,US,0.0059,0.1399,0
TXN136953,2025-06-01 21:00:13,4.66,ATM_WITHDRAWAL,restaurant,US,0.3219,0.0718,0
TXN128465,2025-06-01 21:01:21,113.97,POS,fuel,US,0.0076,0.069,0
TXN137281,2025-06-01 21:02:51,38.06,POS,restaurant,US,0.0326,0.0537,0
TXN149963,2025-06-01 21:03:18,50.38,POS,online_retail,BR,0.1601,0.0363,0
TXN127624,2025-06-01 21:07:42,57.78,ATM_WITHDRAWAL,utilities,GB,0.1678,0.2115,0
TXN113019,2025-06-01 21:09:01,26.21,ONLINE,cash_advance,US,0.178,0.2733,0
TXN129007,2025-06-01 21:22:27,22.26,ONLINE,utilities,IN,0.1109,0.0532,0
TXN144800,2025-06-01 21:24:42,6.42,ATM_WITHDRAWAL,travel,GB,0.2454,0.0848,0
TXN100302,2025-06-01 21:25:08,18.95,POS,online_retail,UA,0.1355,0.2582,0
TXN118415,2025-06-01 21:27:40,356.05,ONLINE,utilities,US,0.2949,0.3035,0
TXN134461,2025-06-01 21:27:57,51.84,POS,grocery,GB,0.2458,0.11,0
TXN148699,2025-06-01 21:28:00,21.47,BILL_PAYMENT,electronics,US,0.1332,0.0173,0
TXN126385,2025-06-01 21:30:20,47.09,POS,travel,US,0.04,0.049,0
TXN137661,2025-06-01 21:39:44,15.72,POS,restaurant,CA,0.1952,0.1256,0
TXN115627,2025-06-01 21:41:21,37.8,POS,cash_advance,CA,0.0233,0.0176,0
TXN119925,2025-06-01 21:45:27,33.08,WIRE_TRANSFER,travel,DE,0.0172,0.0817,0
TXN132798,2025-06-01 21:45:36,6.36,ONLINE,grocery,FR,0.1974,0.3084,0
TXN147860,2025-06-01 21:45:48,167.29,ONLINE,gambling,FR,0.049,0.092,0
TXN140774,2025-06-01 21:47:05,44.7,ONLINE,electronics,US,0.1525,0.1623,0
TXN143580,2025-06-01 21:47:31,29.39,ONLINE,travel,US,0.1991,0.3315,0
TXN123525,2025-06-01 21:47:36,324.81,POS,electronics,FR,0.2897,0.0906,0
TXN112627,2025-06-01 21:48:32,85.48,POS,electronics,US,0.3762,0.2691,0
TXN106589,2025-06-01 21:48:42,18.97,POS,grocery,US,0.1784,0.3247,0
TXN103797,2025-06-01 21:49:20,5.59,POS,grocery,FR,0.345,0.3077,0
TXN113216,2025-06-01 21:49:49,23.15,POS,online_retail,US,0.0422,0.0831,0
TXN106752,2025-06-01 21:52:45,153.69,ONLINE,utilities,GB,0.1283,0.1701,0
TXN112022,2025-06-01 21:53:49,100.58,POS,restaurant,GB,0.0351,0.0711,0
TXN119227,2025-06-01 21:58:09,22.71,ATM_WITHDRAWAL,grocery,US,0.0859,0.1623,0
TXN101762,2025-06-01 22:00:53,65.71,ONLINE,utilities,AU,0.0427,0.3029,0
TXN114195,2025-06-01 22:07:47,27.67,WIRE_TRANSFER,grocery,GB,0.1508,0.035,0
TXN149829,2025-06-01 22:08:38,29.31,POS,online_retail,AU,0.1457,0.1649,0
TXN122371,2025-06-01 22:17:31,9.4,POS,online_retail,US,0.0295,0.0732,0
TXN134571,2025-06-01 22:19:51,88.07,POS,restaurant,IN,0.1695,0.1077,0
TXN139530,2025-06-01 22:24:43,3.03,POS,online_retail,IN,0.2761,0.4504,0
TXN111246,2025-06-01 22:27:35,3.62,ATM_WITHDRAWAL,restaurant,GB,0.068,0.0293,0
TXN134523,2025-06-01 22:29:10,33.93,POS,grocery,IN,0.14,0.1202,0
TXN134602,2025-06-01 22:29:14,146.71,ATM_WITHDRAWAL,fuel,US,0.1739,0.1172,0
TXN132191,2025-06-01 22:31:51,18.63,ONLINE,jewelry,GB,0.2606,0.239,0
TXN144838,2025-06-01 22:34:13,4.85,BILL_PAYMENT,restaurant,DE,0.2123,0.0822,0
TXN149603,2025-06-01 22:34:35,107.35,POS,electronics,AU,0.0484,0.4216,0
TXN129746,2025-06-01 22:38:05,16.57,ONLINE,electronics,GB,0.3407,0.1035,0
TXN119132,2025-06-01 22:38:18,46.05,POS,fuel,GB,0.1122,0.0269,0
TXN120223,2025-06-01 22:41:41,293.12,ONLINE,online_retail,AU,0.2171,0.1319,0
TXN140200,2025-06-01 22:43:31,19.72,BILL_PAYMENT,grocery,CA,0.0819,0.1646,0
TXN127554,2025-06-01 22:48:05,823.72,ONLINE,grocery,IN,0.139,0.2143,0
TXN119779,2025-06-01 22:51:51,45.21,POS,cash_advance,US,0.17,0.1852,0
TXN119868,2025-06-01 22:56:10,67.13,WIRE_TRANSFER,grocery,US,0.1833,0.0824,0
TXN116105,2025-06-01 22:58:51,6.6,ONLINE,electronics,US,0.1641,0.2768,0
TXN145356,2025-06-01 23:05:34,14.56,POS,jewelry,US,0.2589,0.0671,0
TXN133785,2025-06-01 23:06:43,13.72,POS,cash_advance,IN,0.0285,0.2358,0
TXN118497,2025-06-01 23:08:46,50.15,POS,online_retail,GB,0.0193,0.1482,0
TXN123557,2025-06-01 23:08:52,39.58,ATM_WITHDRAWAL,travel,GB,0.0644,0.2853,0
TXN101069,2025-06-01 23:10:18,55.32,POS,online_retail,BR,0.3258,0.1079,0
TXN135866,2025-06-01 23:11:58,78.43,POS,online_retail,GB,0.2026,0.1419,0
TXN109674,2025-06-01 23:13:40,60.21,POS,online_retail,US,0.0213,0.105,0
TXN135136,2025-06-01 23:13:53,15.63,ONLINE,fuel,US,0.0208,0.2083,0
TXN129801,2025-06-01 23:20:44,30.12,BILL_PAYMENT,restaurant,BR,0.3705,0.0819,0
TXN135637,2025-06-01 23:21:26,4.83,ATM_WITHDRAWAL,restaurant,US,0.1055,0.1123,0
TXN122608,2025-06-01 23:21:46,59.26,ONLINE,fuel,GB,0.3312,0.0331,0
TXN141328,2025-06-01 23:25:15,21.79,POS,travel,BR,0.1052,0.362,0
TXN124836,2025-06-01 23:28:15,35.96,WIRE_TRANSFER,utilities,US,0.2587,0.2586,0
TXN148192,2025-06-01 23:30:14,819.19,POS,travel,US,0.1212,0.0406,0
TXN124615,2025-06-01 23:32:42,67.97,ATM_WITHDRAWAL,grocery,IN,0.0964,0.1221,0
TXN121680,2025-06-01 23:36:36,53.94,ATM_WITHDRAWAL,restaurant,US,0.2901,0.0258,0
TXN104786,2025-06-01 23:37:08,26.09,ONLINE,travel,US,0.0498,0.079,0
TXN141004,2025-06-01 23:38:30,10.05,WIRE_TRANSFER,grocery,CA,0.2712,0.1307,0
TXN147491,2025-06-01 23:42:04,124.67,POS,online_retail,BR,0.1229,0.1892,0
TXN137896,2025-06-01 23:42:17,56.99,ONLINE,travel,AU,0.1094,0.3414,0
TXN147524,2025-06-01 23:42:49,17.05,ONLINE,online_retail,US,0.0342,0.0639,0
TXN144766,2025-06-01 23:45:35,15.89,ONLINE,online_retail,US,0.0771,0.2198,0
TXN134252,2025-06-01 23:47:31,22.81,POS,grocery,US,0.214,0.0528,0
TXN103820,2025-06-01 23:47:45,91.3,WIRE_TRANSFER,online_retail,DE,0.1865,0.0405,0
TXN120247,2025-06-01 23:47:45,29.39,ONLINE,restaurant,US,0.0566,0.1561,0
TXN122969,2025-06-01 23:48:49,4.64,POS,fuel,US,0.1669,0.4279,0
TXN131869,2025-06-01 23:49:26,11.06,POS,online_retail,US,0.4706,0.2321,0
